match_id,player_id,player,team,period,minute,second,x,y,distance,inside_box,play_pattern,outcome,is_goal,shot_type,body_part,technique,first_time,under_pressure,xg
3912592,31539.0,Leah Galton,Manchester United W,2,53,12,99.1,41.7,21.0,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,True,0.05888549
3912592,25513.0,Lucía García Córdoba,Manchester United W,2,53,33,98.6,49.5,23.4,Outside box,Regular Play,Off T,0,Open Play,Left Foot,Normal,False,False,0.048576787
3912592,31532.0,Kirsty Hanson,Aston Villa W,2,56,24,97.2,24.2,27.7,Outside box,From Free Kick,Off T,0,Open Play,Right Foot,Normal,False,False,0.025754403
3912592,5058.0,Rachel Daly,Aston Villa W,2,66,22,103.8,48.0,18.1,Inside box,From Corner,Post,0,Open Play,Right Foot,Normal,True,False,0.071373686
3912592,4984.0,Rachel Corsie,Aston Villa W,2,70,37,107.9,42.4,12.3,Inside box,From Free Kick,Saved,0,Open Play,Head,Normal,False,False,0.049425438
3912592,25513.0,Lucía García Córdoba,Manchester United W,2,72,58,105.6,25.7,20.3,Inside box,From Counter,Off T,0,Open Play,Right Foot,Normal,False,False,0.029213635
3912592,4654.0,Nikita Parris,Manchester United W,2,75,10,103.0,49.9,19.7,Inside box,From Free Kick,Blocked,0,Open Play,Left Foot,Normal,False,True,0.056914315
3912592,31563.0,Rachel Williams,Manchester United W,2,75,11,112.9,36.2,8.1,Inside box,From Free Kick,Blocked,0,Open Play,Head,Normal,False,False,0.1521327
3912592,5058.0,Rachel Daly,Aston Villa W,2,75,59,108.9,47.2,13.2,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Half Volley,False,True,0.083989166
3912592,25513.0,Lucía García Córdoba,Manchester United W,2,79,0,113.9,43.0,6.8,Inside box,From Corner,Goal,1,Open Play,Right Foot,Normal,True,False,0.18390599
3912592,31563.0,Rachel Williams,Manchester United W,2,80,28,114.8,33.5,8.3,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,True,False,0.08406087
3912592,4654.0,Nikita Parris,Manchester United W,2,87,31,97.3,49.9,24.8,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.040857673
3912592,31540.0,Katie Zelem,Manchester United W,2,89,15,103.1,43.3,17.2,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,True,False,0.06617957
3912592,31536.0,Millie Turner,Manchester United W,2,89,41,112.8,33.2,9.9,Inside box,From Corner,Blocked,0,Open Play,Left Foot,Volley,True,False,0.077535436
3912592,25513.0,Lucía García Córdoba,Manchester United W,2,89,44,104.5,24.3,22.1,Inside box,From Corner,Blocked,0,Open Play,Right Foot,Normal,False,True,0.027580332
3912592,401932.0,Hinata Miyazawa,Manchester United W,2,91,5,99.7,37.6,20.4,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.028824951
3912592,31563.0,Rachel Williams,Manchester United W,2,91,45,112.7,34.5,9.1,Inside box,Regular Play,Goal,1,Open Play,Head,Normal,False,True,0.07509345
3913088,15570.0,Chloe Kelly,Manchester City WFC,1,0,17,98.2,57.8,28.1,Outside box,Regular Play,Post,0,Open Play,Right Foot,Normal,False,True,0.017401867
3913088,10650.0,Jill Roord,Manchester City WFC,1,2,44,101.8,43.2,18.5,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Half Volley,False,False,0.069244854
3913088,10650.0,Jill Roord,Manchester City WFC,1,2,46,103.5,39.7,16.5,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.07362404
3913088,15570.0,Chloe Kelly,Manchester City WFC,1,3,42,108.2,55.7,19.6,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,True,False,0.055023685
3913088,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,1,5,2,112.1,43.6,8.7,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Volley,True,False,0.1682523
3913088,10158.0,María Victoria Losada Gómez,Brighton & Hove Albion WFC,1,6,24,102.7,52.4,21.3,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,True,0.0543632
3913088,10167.0,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,1,6,27,105.7,42.9,14.6,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,False,True,0.07803949
3913088,15570.0,Chloe Kelly,Manchester City WFC,1,11,20,103.6,47.6,18.1,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,True,0.09044475
3913088,10650.0,Jill Roord,Manchester City WFC,1,13,21,115.6,36.6,5.6,Inside box,Regular Play,Wayward,0,Open Play,Left Foot,Volley,True,False,0.6070523
3913088,5078.0,Alanna Stephanie Kennedy,Manchester City WFC,1,15,35,93.7,49.9,28.1,Outside box,From Free Kick,Off T,0,Free Kick,Right Foot,Normal,False,False,0.0489374
3913088,35693.0,Mary Boio Fowler,Manchester City WFC,1,20,30,98.2,51.0,24.4,Outside box,From Free Kick,Saved,0,Open Play,Left Foot,Normal,False,True,0.030437179
3913088,15570.0,Chloe Kelly,Manchester City WFC,1,25,49,104.2,27.1,20.4,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.04574231
3913088,5078.0,Alanna Stephanie Kennedy,Manchester City WFC,1,32,22,112.2,38.3,8.0,Inside box,From Corner,Off T,0,Open Play,Left Foot,Half Volley,True,True,0.13279009
3913088,15570.0,Chloe Kelly,Manchester City WFC,1,36,29,102.6,51.8,21.0,Inside box,From Throw In,Blocked,0,Open Play,Left Foot,Normal,False,True,0.05480478
3913088,15570.0,Chloe Kelly,Manchester City WFC,1,36,33,112.4,55.0,16.8,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,True,0.03417802
3913088,62666.0,Ingrid Filippa Angeldal,Manchester City WFC,1,40,40,98.6,44.4,21.8,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,True,0.067927726
3913088,20725.0,Pauline Bremer,Brighton & Hove Albion WFC,1,41,56,105.9,28.2,18.4,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.0591381
3913088,25554.0,Khadija Monifa Shaw,Manchester City WFC,2,47,22,114.2,43.1,6.6,Inside box,Regular Play,Off T,0,Open Play,Head,Normal,False,True,0.2016041
3913088,15555.0,Lauren Hemp,Manchester City WFC,2,48,2,102.0,48.9,20.1,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,True,0.043478403
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,48,52,108.0,48.6,14.8,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.09130841
3913088,4649.0,Esme Beth Morgan,Manchester City WFC,2,50,10,100.0,30.7,22.1,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,True,0.04189623
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,52,1,93.0,27.6,29.7,Outside box,From Corner,Saved,0,Open Play,Right Foot,Normal,False,True,0.02728982
3913088,15555.0,Lauren Hemp,Manchester City WFC,2,54,41,102.9,30.9,19.4,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,True,0.05495523
3913088,131575.0,Mengwen Li,Brighton & Hove Albion WFC,2,55,24,98.8,47.8,22.6,Outside box,From Keeper,Off T,0,Open Play,Left Foot,Normal,False,False,0.04878378
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,56,6,101.6,52.8,22.4,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.03310651
3913088,15555.0,Lauren Hemp,Manchester City WFC,2,58,17,118.2,35.3,5.0,Inside box,Regular Play,Off T,0,Open Play,Left Foot,Half Volley,True,False,0.50322264
3913088,10650.0,Jill Roord,Manchester City WFC,2,70,17,107.9,27.5,17.4,Inside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,False,True,0.10129867
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,71,23,93.9,37.4,26.2,Outside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,False,False,0.036472227
3913088,15555.0,Lauren Hemp,Manchester City WFC,2,74,11,105.0,39.7,15.0,Inside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,True,False,0.088870205
3913088,49938.0,Deyna Cristina Castellanos Naujenis,Manchester City WFC,2,76,37,118.2,34.2,6.1,Inside box,From Free Kick,Off T,0,Open Play,Right Foot,Half Volley,True,False,0.16803198
3913088,35693.0,Mary Boio Fowler,Manchester City WFC,2,78,16,113.4,51.0,12.8,Inside box,From Counter,Saved,0,Open Play,Left Foot,Normal,False,True,0.05620779
3913088,19498.0,Jessica Park,Manchester City WFC,2,78,17,111.7,43.9,9.2,Inside box,From Counter,Saved,0,Open Play,Left Foot,Half Volley,True,False,0.12396435
3913088,25453.0,Geum-Min Lee,Brighton & Hove Albion WFC,2,80,40,116.3,44.4,5.7,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Normal,True,False,0.64531815
3913088,35693.0,Mary Boio Fowler,Manchester City WFC,2,83,17,95.5,42.3,24.6,Outside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.045269147
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,84,27,104.3,31.1,18.0,Inside box,Regular Play,Wayward,0,Open Play,Right Foot,Half Volley,True,True,0.065637596
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,88,20,104.7,31.2,17.7,Inside box,From Free Kick,Saved,0,Open Play,Right Foot,Normal,False,True,0.05894873
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,89,54,100.3,30.0,22.1,Outside box,From Free Kick,Blocked,0,Open Play,Right Foot,Normal,False,True,0.03947793
3913088,5078.0,Alanna Stephanie Kennedy,Manchester City WFC,2,92,2,114.7,43.7,6.5,Inside box,From Corner,Blocked,0,Open Play,Head,Normal,False,True,0.11707292
3913088,15555.0,Lauren Hemp,Manchester City WFC,2,92,15,107.3,47.2,14.6,Inside box,From Corner,Post,0,Open Play,Right Foot,Half Volley,False,True,0.06953493
3913088,35693.0,Mary Boio Fowler,Manchester City WFC,2,92,29,101.3,46.6,19.8,Outside box,From Corner,Blocked,0,Open Play,Right Foot,Volley,True,True,0.043006055
3913088,15570.0,Chloe Kelly,Manchester City WFC,2,93,29,117.5,29.6,10.7,Inside box,From Corner,Saved,0,Open Play,Right Foot,Normal,True,True,0.02255489
3913088,5078.0,Alanna Stephanie Kennedy,Manchester City WFC,2,94,30,112.6,45.0,8.9,Inside box,From Corner,Blocked,0,Open Play,Head,Normal,False,True,0.061463434
3913182,5058.0,Rachel Daly,Aston Villa W,1,7,42,99.3,47.8,22.1,Outside box,From Counter,Saved,0,Open Play,Right Foot,Normal,True,False,0.04509033
3913182,18153.0,Alisha Lehmann,Aston Villa W,1,9,57,108.7,38.7,11.4,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,True,False,0.23991317
3913182,15421.0,Kenza Dali,Aston Villa W,1,10,57,97.0,29.3,25.4,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.037752785
3913182,25453.0,Geum-Min Lee,Brighton & Hove Albion WFC,1,15,2,104.5,27.2,20.1,Inside box,From Goal Kick,Saved,0,Open Play,Right Foot,Normal,False,True,0.087857135
3913182,5058.0,Rachel Daly,Aston Villa W,1,19,44,100.6,47.4,20.8,Outside box,From Free Kick,Wayward,0,Open Play,Right Foot,Volley,True,False,0.031040298
3913182,17274.0,Poppy Pattinson,Brighton & Hove Albion WFC,1,22,39,88.4,43.5,31.8,Outside box,From Corner,Wayward,0,Open Play,Left Foot,Normal,False,False,0.0201893
3913182,5058.0,Rachel Daly,Aston Villa W,1,25,42,103.3,48.6,18.8,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.057976015
3913182,5058.0,Rachel Daly,Aston Villa W,1,26,23,108.6,39.1,11.4,Inside box,From Corner,Wayward,0,Open Play,Head,Normal,False,True,0.03763842
3913182,405188.0,Madison Haley,Brighton & Hove Albion WFC,1,30,15,88.2,35.5,32.1,Outside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,False,False,0.024875885
3913182,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,1,30,49,104.9,32.5,16.9,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Half Volley,True,False,0.1060253
3913182,25453.0,Geum-Min Lee,Brighton & Hove Albion WFC,1,31,19,97.2,42.5,22.9,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,False,0.031446088
3913182,5058.0,Rachel Daly,Aston Villa W,1,32,24,109.4,38.3,10.7,Inside box,Regular Play,Wayward,0,Open Play,Left Foot,Normal,True,False,0.11913051
3913182,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,1,32,50,102.5,27.6,21.4,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,True,False,0.05958145
3913182,31532.0,Kirsty Hanson,Aston Villa W,1,34,49,95.5,37.8,24.6,Outside box,Regular Play,Post,0,Open Play,Left Foot,Normal,False,False,0.048878845
3913182,15421.0,Kenza Dali,Aston Villa W,1,37,41,96.2,32.1,25.1,Outside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,False,False,0.03127961
3913182,405188.0,Madison Haley,Brighton & Hove Albion WFC,1,42,36,100.2,36.8,20.1,Outside box,From Free Kick,Off T,0,Open Play,Right Foot,Normal,False,False,0.059670795
3913182,18153.0,Alisha Lehmann,Aston Villa W,1,47,51,110.1,54.3,17.4,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,True,False,0.068135805
3913182,25453.0,Geum-Min Lee,Brighton & Hove Albion WFC,2,60,5,104.0,32.8,17.5,Inside box,From Free Kick,Blocked,0,Open Play,Right Foot,Normal,False,False,0.069255136
3913182,276304.0,Guro Bergsvand,Brighton & Hove Albion WFC,2,60,43,109.3,32.6,13.0,Inside box,From Corner,Saved,0,Open Play,Head,Normal,False,False,0.025375256
3913182,18153.0,Alisha Lehmann,Aston Villa W,2,63,9,106.8,48.0,15.4,Inside box,Regular Play,Goal,1,Open Play,Left Foot,Normal,True,False,0.12399921
3913182,8297.0,Adriana Kristina Leon,Aston Villa W,2,68,9,110.8,51.1,14.4,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,True,False,0.12685668
3913182,5058.0,Rachel Daly,Aston Villa W,2,68,53,102.5,55.8,23.6,Inside box,Regular Play,Off T,0,Open Play,Left Foot,Normal,False,True,0.027960625
3913182,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,2,69,51,106.4,31.7,15.9,Inside box,From Counter,Blocked,0,Open Play,Right Foot,Normal,False,False,0.06989782
3913182,8297.0,Adriana Kristina Leon,Aston Villa W,2,73,51,117.1,46.1,6.8,Inside box,From Free Kick,Off T,0,Open Play,Head,Normal,False,True,0.14083439
3913166,276443.0,Kathrine Møller Kühl,Everton LFC,1,13,32,94.8,41.9,25.3,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.033489794
3913166,16386.0,Lucy Hope,Everton LFC,1,14,10,111.8,34.4,9.9,Inside box,From Corner,Saved,0,Open Play,Head,Normal,False,False,0.059587013
3913166,10167.0,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,1,17,23,104.4,47.0,17.1,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.03944779
3913166,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,1,26,10,103.6,25.4,22.0,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Half Volley,True,True,0.066114254
3913166,46459.0,Katja Snoeijs,Everton LFC,1,27,53,112.0,46.5,10.3,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,True,True,0.21345659
3913166,105102.0,Veatriki Sarri,Brighton & Hove Albion WFC,1,35,34,113.6,51.6,13.2,Inside box,From Corner,Wayward,0,Open Play,Head,Normal,False,True,0.04142186
3913166,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,1,42,15,97.0,28.9,25.5,Outside box,From Counter,Blocked,0,Open Play,Right Foot,Normal,False,False,0.035112303
3913166,388473.0,Jorelyn Andrea Daniela Carabalí Martínez,Brighton & Hove Albion WFC,1,43,7,119.2,45.3,5.4,Inside box,From Corner,Blocked,0,Open Play,Head,Normal,False,False,0.113563985
3913166,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,2,49,6,110.5,28.9,14.6,Inside box,From Free Kick,Off T,0,Open Play,Right Foot,Half Volley,False,False,0.109528944
3913166,10167.0,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,2,53,49,108.9,30.0,14.9,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.054357253
3913166,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,2,55,56,80.1,41.0,39.9,Outside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,False,False,0.006100164
3913166,32230.0,Karen Holmgaard,Everton LFC,2,59,15,118.2,44.8,5.1,Inside box,From Free Kick,Goal,1,Open Play,Head,Normal,False,True,0.21695921
3913166,131575.0,Mengwen Li,Brighton & Hove Albion WFC,2,60,29,98.8,50.3,23.6,Outside box,From Throw In,Saved Off Target,0,Open Play,Left Foot,Normal,False,False,0.043220323
3913166,85004.0,Maisie Symonds,Brighton & Hove Albion WFC,2,62,48,99.4,24.2,26.0,Outside box,From Free Kick,Saved to Post,0,Free Kick,Right Foot,Normal,False,False,0.048384752
3913166,10167.0,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,2,62,51,118.7,41.4,1.9,Inside box,From Free Kick,Goal,1,Open Play,Right Foot,Half Volley,True,False,0.7981125
3913166,21059.0,Katie Robinson,Brighton & Hove Albion WFC,2,67,19,107.7,29.3,16.3,Inside box,From Free Kick,Blocked,0,Open Play,Right Foot,Half Volley,False,False,0.07284259
3913166,21059.0,Katie Robinson,Brighton & Hove Albion WFC,2,82,24,107.8,49.2,15.3,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Half Volley,True,False,0.06579128
3913166,20725.0,Pauline Bremer,Brighton & Hove Albion WFC,2,91,29,117.4,48.5,8.9,Inside box,From Corner,Blocked,0,Open Play,Right Foot,Half Volley,False,False,0.0684149
3913166,276301.0,Elisabeth Terland,Brighton & Hove Albion WFC,2,93,34,100.8,52.5,22.9,Outside box,From Throw In,Wayward,0,Open Play,Right Foot,Half Volley,True,True,0.0440248
3913176,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,8,56,113.5,31.7,10.5,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,True,False,0.34221303
3913176,32230.0,Karen Holmgaard,Everton LFC,1,17,48,115.0,35.3,6.9,Inside box,From Corner,Post,0,Open Play,Head,Normal,False,True,0.1190705
3913176,63308.0,Justine Vanhaevermaet,Everton LFC,1,17,50,116.7,42.8,4.3,Inside box,From Corner,Off T,0,Open Play,Head,Normal,False,True,0.2015965
3913176,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,18,37,111.9,45.0,9.5,Inside box,From Goal Kick,Wayward,0,Open Play,Right Foot,Volley,True,False,0.1254585
3913176,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,22,41,107.1,55.4,20.1,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.02799381
3913176,11338.0,Caitlin Jade Foord,Arsenal WFC,1,22,46,109.5,37.6,10.8,Inside box,From Counter,Wayward,0,Open Play,Right Foot,Half Volley,True,False,0.24632831
3913176,16386.0,Lucy Hope,Everton LFC,1,27,4,101.7,51.2,21.5,Outside box,From Goal Kick,Blocked,0,Open Play,Right Foot,Volley,True,False,0.03165865
3913176,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,31,22,113.3,32.3,10.2,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Backheel,True,False,0.06266678
3913176,15616.0,Kim Little,Arsenal WFC,1,40,52,101.8,40.1,18.2,Outside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.054790307
3913176,45737.0,Martina Piemonte,Everton LFC,1,44,44,74.5,39.8,45.5,Outside box,From Free Kick,Off T,0,Open Play,Right Foot,Lob,False,False,0.0054638484
3913176,63788.0,Victoria Pelova,Arsenal WFC,1,46,49,108.5,52.9,17.3,Inside box,From Throw In,Off T,0,Open Play,Right Foot,Half Volley,False,False,0.10335731
3913176,45737.0,Martina Piemonte,Everton LFC,2,45,10,108.6,38.9,11.5,Inside box,From Kick Off,Saved Off Target,0,Open Play,Head,Normal,False,False,0.059611645
3913176,5000.0,Stephanie-Elise Catley,Arsenal WFC,2,50,4,112.0,38.7,8.1,Inside box,From Corner,Saved,0,Open Play,Head,Normal,False,True,0.070210844
3913176,63788.0,Victoria Pelova,Arsenal WFC,2,53,54,112.9,40.6,7.1,Inside box,Regular Play,Off T,0,Open Play,Left Foot,Normal,True,True,0.44102234
3913176,107491.0,Emily Ann Fox,Arsenal WFC,2,60,39,106.8,36.5,13.7,Inside box,From Free Kick,Saved,0,Open Play,Right Foot,Normal,False,False,0.19402102
3913176,32229.0,Sara Holmgaard,Everton LFC,2,61,35,97.9,22.4,28.3,Outside box,From Keeper,Blocked,0,Open Play,Left Foot,Normal,False,False,0.018582642
3913176,63308.0,Justine Vanhaevermaet,Everton LFC,2,62,28,113.3,42.4,7.1,Inside box,From Corner,Saved,0,Open Play,Other,Normal,False,False,0.117630176
3913176,47521.0,Alessia Russo,Arsenal WFC,2,75,13,105.2,36.6,15.2,Inside box,From Corner,Blocked,0,Open Play,Head,Normal,False,True,0.040576585
3913176,47521.0,Alessia Russo,Arsenal WFC,2,75,39,110.3,44.7,10.8,Inside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,True,True,0.09174528
3913176,15619.0,Bethany Mead,Arsenal WFC,2,79,53,114.9,45.2,7.3,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Volley,True,False,0.29338506
3913176,47521.0,Alessia Russo,Arsenal WFC,2,79,54,114.4,38.2,5.9,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Half Volley,True,False,0.7182296
3913176,424095.0,Eleanor Dale,Everton LFC,2,81,52,102.9,33.8,18.2,Inside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,True,True,0.1182825
3913176,15616.0,Kim Little,Arsenal WFC,2,84,26,102.8,43.8,17.6,Inside box,From Throw In,Off T,0,Open Play,Left Foot,Normal,False,False,0.06466588
3913176,424095.0,Eleanor Dale,Everton LFC,2,86,47,101.8,34.4,19.0,Outside box,Regular Play,Blocked,0,Open Play,Head,Normal,False,True,0.024618704
3913176,424095.0,Eleanor Dale,Everton LFC,2,89,1,113.5,51.1,12.9,Inside box,From Free Kick,Blocked,0,Open Play,Right Foot,Half Volley,True,True,0.04752625
3913176,18254.0,Megan Finnigan,Everton LFC,2,89,47,114.3,33.1,8.9,Inside box,From Corner,Wayward,0,Open Play,Head,Normal,False,True,0.053477805
3913176,47521.0,Alessia Russo,Arsenal WFC,2,93,21,107.2,39.8,12.8,Inside box,From Free Kick,Off T,0,Open Play,Right Foot,Normal,True,True,0.26340973
3913176,423420.0,Isabella Hobson,Everton LFC,2,94,51,112.5,40.2,7.5,Inside box,From Corner,Goal,1,Open Play,Head,Normal,False,True,0.08280372
3913176,15619.0,Bethany Mead,Arsenal WFC,2,96,6,108.3,46.2,13.2,Inside box,From Kick Off,Saved,0,Open Play,Right Foot,Half Volley,False,True,0.07476946
3913176,47521.0,Alessia Russo,Arsenal WFC,2,97,6,106.8,24.7,20.2,Inside box,From Free Kick,Off T,0,Open Play,Right Foot,Normal,False,False,0.038950074
3913104,17275.0,Hannah Jayne Blundell,Manchester United W,1,5,10,100.4,47.4,21.0,Outside box,From Corner,Wayward,0,Open Play,Right Foot,Normal,True,False,0.04279445
3913104,31536.0,Millie Turner,Manchester United W,1,5,11,114.0,38.1,6.3,Inside box,From Corner,Wayward,0,Open Play,Right Foot,Half Volley,True,True,0.23747788
3913104,4654.0,Nikita Parris,Manchester United W,1,6,48,110.4,46.8,11.8,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,True,True,0.113601536
3913104,31539.0,Leah Galton,Manchester United W,1,15,34,104.5,33.1,17.0,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.11042763
3913104,25543.0,Geyse da Silva Ferreira,Manchester United W,1,20,30,99.8,40.3,20.2,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.04496036
3913104,4654.0,Nikita Parris,Manchester United W,1,20,58,106.6,53.0,18.7,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.032138854
3913104,31536.0,Millie Turner,Manchester United W,1,21,35,116.1,37.2,4.8,Inside box,From Corner,Wayward,0,Open Play,Head,Normal,False,True,0.18766999
3913104,31536.0,Millie Turner,Manchester United W,1,22,2,105.5,48.5,16.8,Inside box,From Corner,Saved,0,Open Play,Right Foot,Normal,False,False,0.0639169
3913104,31534.0,Ella Toone,Manchester United W,1,35,10,97.6,26.0,26.4,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.018409116
3913104,31534.0,Ella Toone,Manchester United W,1,39,7,101.0,43.3,19.3,Outside box,From Free Kick,Off T,0,Open Play,Right Foot,Volley,True,False,0.056461703
3913104,31539.0,Leah Galton,Manchester United W,1,40,41,92.8,45.9,27.8,Outside box,From Free Kick,Off T,0,Open Play,Left Foot,Normal,True,False,0.026354864
3913104,19417.0,Amy Rodgers,Bristol City WFC,1,43,20,109.3,38.7,10.8,Inside box,From Throw In,Saved,0,Open Play,Head,Normal,False,True,0.0831788
3913104,401932.0,Hinata Miyazawa,Manchester United W,2,49,53,95.0,42.2,25.1,Outside box,From Throw In,Goal,1,Open Play,Right Foot,Normal,True,False,0.036618546
3913104,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,2,51,2,97.3,21.8,29.1,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.009478946
3913104,31539.0,Leah Galton,Manchester United W,2,52,0,111.5,47.2,11.1,Inside box,From Throw In,Off T,0,Open Play,Head,Normal,False,False,0.053520188
3913104,4654.0,Nikita Parris,Manchester United W,2,54,8,113.4,40.5,6.6,Inside box,Regular Play,Goal,1,Open Play,Head,Normal,False,False,0.3195741
3913104,31534.0,Ella Toone,Manchester United W,2,55,52,100.7,34.7,20.0,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,True,False,0.09031493
3913104,31540.0,Katie Zelem,Manchester United W,2,61,9,100.9,44.4,19.6,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,False,0.08272858
3913104,17275.0,Hannah Jayne Blundell,Manchester United W,2,61,51,102.9,33.7,18.2,Inside box,From Corner,Blocked,0,Open Play,Right Foot,Half Volley,True,True,0.02847977
3913104,31534.0,Ella Toone,Manchester United W,2,64,50,106.0,30.3,17.0,Inside box,From Counter,Wayward,0,Open Play,Left Foot,Normal,False,False,0.13604958
3913104,31614.0,Melvine Malard,Manchester United W,2,74,59,116.3,39.3,3.8,Inside box,From Corner,Post,0,Open Play,Head,Normal,False,True,0.23147705
3913104,345061.0,Mari Ward,Bristol City WFC,2,79,35,116.0,33.4,7.7,Inside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,False,False,0.1828782
3913104,15716.0,Emily Syme,Bristol City WFC,2,80,17,101.6,47.8,20.0,Outside box,From Corner,Off T,0,Open Play,Right Foot,Half Volley,True,False,0.038469058
3913104,345061.0,Mari Ward,Bristol City WFC,2,82,42,105.2,32.6,16.5,Inside box,From Counter,Wayward,0,Open Play,Left Foot,Normal,True,False,0.12827182
3913104,31614.0,Melvine Malard,Manchester United W,2,84,59,101.9,42.9,18.3,Outside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.058715213
